RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31
394885,483,"Mount Pleasant, MI",msa,MI,128892.0,126200.0,121946.0,121472.0,120645.0,131310.0,142530.0,146908.0,139162.0,139697.0,143735.0,144953.0,133359.0,128778.0,134662.0,137578.0,137109.0,130490.0,137475.0,143198.0,138259.0,129771.0,131572.0,143325.0,144161.0,148423.0,147717.0,150260.0,147019.0,150836.0,163531.0,159884.0,154867.0,146178.0,153163.0,165886.0,164372.0,163184.0,160939.0,168743.0,182706.0,177689.0,171457.0,171339.0,172333.0,180222.0,168766.0,175733.0
394752,484,"Klamath Falls, OR",msa,OR,176618.0,177124.0,165918.0,168081.0,170740.0,171972.0,167819.0,174648.0,188532.0,190382.0,193807.0,186457.0,186273.0,185148.0,185286.0,190563.0,196260.0,206168.0,204133.0,194118.0,193645.0,202481.0,213047.0,214364.0,218712.0,216631.0,221047.0,219953.0,225576.0,224364.0,233795.0,242312.0,246853.0,247302.0,250380.0,266249.0,271367.0,283992.0,286340.0,289539.0,280032.0,269339.0,256262.0,262869.0,268243.0,287596.0,283830.0,286827.0
395092,486,"Shelton, WA",msa,WA,232810.0,235380.0,239613.0,241471.0,243256.0,239761.0,254163.0,247055.0,269394.0,263493.0,275475.0,261375.0,265432.0,268980.0,281706.0,277862.0,273374.0,267660.0,268560.0,277474.0,277247.0,280449.0,287807.0,306156.0,316571.0,327941.0,323706.0,330716.0,325680.0,333989.0,335969.0,332033.0,343855.0,355335.0,366654.0,368574.0,384295.0,393570.0,395511.0,386308.0,401662.0,409545.0,408632.0,408277.0,411805.0,414721.0,421273.0,417842.0
394922,487,"North Wilkesboro, NC",msa,NC,123113.0,128944.0,127463.0,126129.0,125699.0,131649.0,121806.0,119973.0,114761.0,126821.0,132704.0,133502.0,124875.0,119578.0,124507.0,127578.0,137732.0,138526.0,151529.0,151357.0,160766.0,161484.0,165530.0,168495.0,182370.0,187058.0,182425.0,166291.0,155334.0,160809.0,172313.0,184763.0,188712.0,174807.0,166806.0,153425.0,154521.0,149483.0,143917.0,138476.0,171656.0,190042.0,185694.0,165575.0,176724.0,195940.0,214229.0,204933.0
394897,489,"Muskogee, OK",msa,OK,106127.0,111861.0,110214.0,105673.0,92478.0,92599.0,93486.0,100250.0,109639.0,115814.0,119616.0,120344.0,118170.0,116178.0,118044.0,126305.0,135678.0,128224.0,125743.0,114672.0,123427.0,117805.0,124176.0,124127.0,130452.0,137752.0,139583.0,131375.0,131556.0,135073.0,149235.0,149572.0,148494.0,139622.0,137157.0,135703.0,154304.0,149633.0,151695.0,138997.0,141911.0,145854.0,155998.0,152915.0,152330.0,152823.0,159254.0,158257.0
394586,490,"Faribault, MN",msa,MN,215055.0,218614.0,217343.0,216731.0,221327.0,221367.0,226965.0,220131.0,228555.0,224789.0,237920.0,236618.0,243319.0,240756.0,237362.0,237293.0,234251.0,239632.0,235392.0,243613.0,236037.0,246464.0,248774.0,261840.0,251308.0,246478.0,245873.0,250387.0,253649.0,257076.0,272092.0,267036.0,271550.0,257798.0,274932.0,272749.0,285007.0,282751.0,291910.0,287306.0,287878.0,266313.0,271326.0,271666.0,286834.0,287561.0,290557.0,294669.0
394600,491,"Forest City, NC",msa,NC,134275.0,133864.0,132879.0,129790.0,132528.0,136932.0,144624.0,145903.0,144481.0,142974.0,144129.0,149446.0,153637.0,153904.0,143958.0,145429.0,149627.0,155577.0,165595.0,167527.0,169925.0,151683.0,154930.0,156696.0,170985.0,178539.0,186608.0,201350.0,190319.0,197164.0,184425.0,189454.0,185120.0,185090.0,177649.0,182530.0,195860.0,207514.0,206507.0,201248.0,207433.0,209903.0,205692.0,209404.0,210906.0,221848.0,231934.0,231903.0
394587,492,"Farmington, MO",msa,MO,116611.0,115418.0,117003.0,120672.0,120711.0,122670.0,123788.0,126021.0,122373.0,122563.0,119509.0,121022.0,124625.0,127231.0,139255.0,134577.0,139336.0,141711.0,143240.0,139956.0,133799.0,135811.0,137842.0,139816.0,142525.0,145780.0,147434.0,156662.0,160644.0,162425.0,159492.0,156490.0,161486.0,155510.0,150618.0,145188.0,147470.0,152787.0,152344.0,158657.0,160436.0,164861.0,170498.0,171075.0,174599.0,171277.0,170093.0,159872.0
395105,495,"Somerset, KY",msa,KY,133839.0,138198.0,138448.0,139267.0,136700.0,147661.0,138419.0,141242.0,131602.0,145932.0,143865.0,141739.0,137539.0,142437.0,142926.0,147432.0,144494.0,153849.0,150390.0,159116.0,159133.0,160076.0,153997.0,152859.0,158378.0,160018.0,162232.0,161086.0,162603.0,159593.0,160853.0,166605.0,179309.0,190885.0,193882.0,194752.0,187224.0,189528.0,196560.0,206636.0,206575.0,205022.0,206145.0,210627.0,218392.0,211094.0,218469.0,209897.0
394343,496,"Athens, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152169.0
394826,497,"Marion, IN",msa,IN,93216.0,92753.0,92387.0,90106.0,88749.0,95542.0,96117.0,94897.0,87092.0,87681.0,88044.0,87767.0,88205.0,88548.0,91498.0,94223.0,101026.0,104028.0,102558.0,97948.0,94891.0,95731.0,99049.0,102214.0,98466.0,103602.0,103419.0,108942.0,107986.0,102130.0,100817.0,98982.0,103479.0,99312.0,95462.0,102573.0,116435.0,120445.0,119290.0,114198.0,117552.0,121016.0,122950.0,121501.0,122684.0,122134.0,124772.0,129486.0
394827,498,"Marion, OH",msa,OH,107499.0,108277.0,116884.0,112646.0,111852.0,109642.0,105866.0,93374.0,98783.0,104979.0,111169.0,110227.0,109089.0,111989.0,106247.0,112638.0,108904.0,114058.0,111598.0,122421.0,119191.0,114565.0,107472.0,113547.0,110144.0,110079.0,112348.0,119547.0,118164.0,134606.0,128772.0,138391.0,127280.0,138771.0,142323.0,142020.0,136205.0,133089.0,129628.0,137844.0,134004.0,138350.0,125354.0,121433.0,118829.0,131343.0,148671.0,150300.0
394496,500,"Coos Bay, OR",msa,OR,197758.0,208734.0,207762.0,216214.0,220002.0,215432.0,224994.0,222223.0,226898.0,218904.0,218022.0,228358.0,228439.0,228780.0,225950.0,241273.0,245090.0,237779.0,226585.0,232860.0,245730.0,246801.0,246590.0,245534.0,248396.0,245193.0,243571.0,236521.0,238821.0,233695.0,242973.0,249464.0,259858.0,274386.0,283946.0,292577.0,296260.0,303932.0,303779.0,305646.0,309169.0,312575.0,309653.0,318912.0,342390.0,353496.0,356081.0,359146.0
395016,502,"Red Bluff, CA",msa,CA,224331.0,221324.0,224120.0,220736.0,231128.0,242026.0,241949.0,239908.0,235497.0,240107.0,236815.0,240440.0,246384.0,244368.0,243170.0,241094.0,243648.0,245145.0,257643.0,269906.0,265668.0,257681.0,243379.0,248603.0,259017.0,277091.0,282036.0,292588.0,279365.0,287020.0,273341.0,294897.0,309574.0,320994.0,313919.0,302428.0,307828.0,314477.0,314117.0,310213.0,311067.0,319896.0,312223.0,328230.0,324935.0,343422.0,331108.0,328265.0
394472,503,"Clearlake, CA",msa,CA,253266.0,255431.0,258975.0,249145.0,237334.0,235984.0,250170.0,250781.0,252976.0,251125.0,255333.0,249035.0,244766.0,252353.0,261475.0,266672.0,261517.0,256657.0,251361.0,259484.0,265618.0,276344.0,282008.0,287040.0,292357.0,291026.0,296745.0,294776.0,292399.0,285305.0,291390.0,299797.0,314001.0,326299.0,323131.0,327064.0,317721.0,329965.0,328705.0,330516.0,329210.0,330290.0,343818.0,344987.0,346425.0,337359.0,335638.0,336161.0
394360,504,"Baraboo, WI",msa,WI,176927.0,173175.0,176418.0,174473.0,177384.0,176716.0,182846.0,182335.0,188413.0,181629.0,183256.0,178217.0,193419.0,197511.0,208189.0,196223.0,192333.0,183822.0,181502.0,184389.0,199793.0,212195.0,220421.0,210627.0,209922.0,217924.0,219796.0,230412.0,227618.0,221679.0,207667.0,203211.0,214117.0,222300.0,227460.0,228802.0,229218.0,225316.0,231856.0,239551.0,242475.0,236529.0,235551.0,240738.0,245905.0,251329.0,252501.0,251860.0
394540,506,"Dublin, GA",msa,GA,118386.0,127888.0,126013.0,110498.0,106538.0,109245.0,122894.0,123344.0,123841.0,124367.0,123366.0,127554.0,140121.0,146825.0,141136.0,125641.0,119893.0,124268.0,127148.0,129093.0,126512.0,127618.0,124224.0,120150.0,121243.0,140490.0,134578.0,139940.0,131505.0,141292.0,135220.0,132792.0,136295.0,140166.0,132514.0,126421.0,125865.0,123938.0,125066.0,125463.0,134531.0,155139.0,168723.0,171577.0,175490.0,170497.0,178130.0,163553.0
394787,507,"Lewiston, ID",msa,ID,209624.0,209476.0,219518.0,216258.0,212800.0,211526.0,213127.0,217985.0,222392.0,223812.0,222402.0,219006.0,215995.0,218825.0,223014.0,216518.0,219773.0,221614.0,232095.0,226164.0,233077.0,231399.0,239144.0,241682.0,246655.0,254745.0,254584.0,261012.0,259776.0,256790.0,250356.0,253689.0,264506.0,279238.0,287728.0,287796.0,287782.0,285035.0,294984.0,303687.0,301499.0,310551.0,313133.0,330913.0,335311.0,342822.0,341391.0,337473.0
394629,509,"Georgetown, SC",msa,SC,230700.0,224266.0,245643.0,245282.0,243302.0,247236.0,242864.0,254867.0,256968.0,247960.0,249819.0,239294.0,251455.0,266760.0,274225.0,288987.0,285236.0,298792.0,287508.0,267326.0,260095.0,263433.0,294210.0,292732.0,299805.0,300736.0,313635.0,310782.0,291315.0,285994.0,296541.0,303966.0,320376.0,304237.0,320675.0,306001.0,315817.0,326295.0,350010.0,369302.0,359565.0,343103.0,331837.0,329876.0,348161.0,366744.0,364106.0,361687.0
394309,510,"Albemarle, NC",msa,NC,146390.0,148112.0,151990.0,141496.0,142466.0,141206.0,151873.0,151655.0,156208.0,159392.0,168646.0,171861.0,167401.0,159502.0,157260.0,162444.0,172159.0,168347.0,168224.0,160911.0,160901.0,160798.0,172223.0,174647.0,171295.0,169530.0,176571.0,189267.0,189656.0,190299.0,185209.0,185186.0,188116.0,191820.0,192647.0,206058.0,204625.0,213511.0,211005.0,223696.0,232245.0,229257.0,227574.0,212874.0,219099.0,223404.0,244859.0,253339.0
394825,512,"Marinette, WI",msa,WI,92744.0,102799.0,102239.0,104769.0,99954.0,98919.0,103444.0,107348.0,108275.0,95244.0,95796.0,98581.0,111655.0,108315.0,113884.0,107060.0,104904.0,102071.0,98925.0,100065.0,109786.0,111170.0,115393.0,107851.0,119856.0,124171.0,124863.0,123891.0,126465.0,117098.0,115934.0,117343.0,128357.0,126562.0,120352.0,124150.0,127199.0,136183.0,138906.0,134103.0,139220.0,136317.0,151970.0,152059.0,156908.0,152481.0,151713.0,153905.0
394889,514,"Mount Vernon, OH",msa,OH,154218.0,156752.0,151258.0,147065.0,143956.0,148538.0,143430.0,140237.0,136750.0,139309.0,148282.0,157259.0,166123.0,162937.0,154805.0,159631.0,159080.0,161720.0,159003.0,161867.0,166291.0,158985.0,169017.0,167307.0,177140.0,172420.0,164006.0,159245.0,156249.0,165351.0,162183.0,160718.0,153000.0,155141.0,159832.0,176673.0,187449.0,197133.0,192612.0,194177.0,192632.0,195687.0,198644.0,200207.0,201216.0,204232.0,203652.0,201358.0
395063,515,"Sanford, NC",msa,NC,157770.0,151252.0,154840.0,144139.0,141493.0,152071.0,163049.0,170494.0,158336.0,157411.0,155358.0,160359.0,160993.0,168490.0,158126.0,164897.0,169163.0,175604.0,171024.0,166604.0,172461.0,186649.0,190015.0,195964.0,192890.0,191373.0,195762.0,193337.0,199150.0,202076.0,205256.0,215182.0,215184.0,223862.0,217402.0,218197.0,218591.0,230006.0,236256.0,235239.0,234425.0,239148.0,252966.0,271251.0,269397.0,266168.0,258157.0,262539.0
394509,517,"Crossville, TN",msa,TN,152766.0,156546.0,155590.0,155778.0,149846.0,148314.0,143251.0,146536.0,155610.0,160660.0,168679.0,170849.0,176913.0,174977.0,168139.0,165502.0,164346.0,173464.0,180831.0,179396.0,173145.0,168161.0,167900.0,172006.0,180663.0,186304.0,192938.0,192264.0,196267.0,199080.0,211400.0,226137.0,224013.0,219473.0,218474.0,240181.0,239828.0,248664.0,242820.0,252473.0,251841.0,247554.0,256712.0,258660.0,273060.0,270844.0,270533.0,259274.0
394456,520,"Charleston, IL",msa,IL,83991.0,86617.0,86280.0,91731.0,90104.0,94073.0,90898.0,93772.0,95884.0,95708.0,93534.0,93219.0,94185.0,103158.0,104185.0,105710.0,97501.0,101681.0,101961.0,100180.0,90094.0,97328.0,97014.0,101824.0,92482.0,102688.0,105945.0,107668.0,106427.0,108804.0,119248.0,116064.0,114523.0,108999.0,111225.0,108148.0,106022.0,99507.0,103505.0,102522.0,108166.0,104329.0,104818.0,102979.0,106851.0,107163.0,115353.0,109395.0
395136,523,"Sturgis, MI",msa,MI,123072.0,119384.0,119208.0,124695.0,120373.0,124628.0,118778.0,124448.0,116410.0,118816.0,121921.0,127263.0,126662.0,124481.0,121160.0,126688.0,128731.0,132816.0,127345.0,129484.0,134622.0,142367.0,135683.0,135339.0,131910.0,144189.0,145701.0,149046.0,145329.0,145717.0,149250.0,150037.0,154978.0,148232.0,146194.0,141723.0,151024.0,157352.0,160004.0,159149.0,159287.0,164166.0,164930.0,167198.0,167636.0,166522.0,170106.0,165303.0
395071,524,"Sayre, PA",msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153652.0,147145.0,152266.0,139326.0,138105.0,135264.0,142782.0,149338.0,146984.0,145618.0,148240.0,155040.0,162702.0,161404.0,170634.0,175551.0,174474.0,169031.0
753903,525,"Marietta, OH",msa,OH,120985.0,128366.0,132387.0,134857.0,130374.0,136389.0,134686.0,137383.0,128738.0,130579.0,131581.0,124875.0,130631.0,137585.0,158369.0,156591.0,153445.0,141419.0,149886.0,143715.0,152167.0,141013.0,139423.0,138294.0,140242.0,145702.0,143754.0,147542.0,150066.0,147248.0,146312.0,155191.0,162716.0,155967.0,152515.0,139999.0,154820.0,162436.0,175670.0,165152.0,160267.0,155629.0,158204.0,157025.0,156211.0,156902.0,150424.0,156026.0
394693,527,"Hudson, NY",msa,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442972.0,401560.0,351737.0,392569.0,416235.0
394432,529,"Calhoun, GA",msa,GA,134903.0,136166.0,144184.0,141615.0,140303.0,138290.0,140464.0,146366.0,151422.0,154162.0,155662.0,154300.0,156505.0,154528.0,153860.0,153451.0,157882.0,161497.0,152677.0,148100.0,148525.0,159674.0,166916.0,171123.0,171541.0,171518.0,172185.0,176059.0,177973.0,177493.0,180130.0,183983.0,185740.0,188736.0,193546.0,209239.0,212719.0,210373.0,200614.0,198337.0,201091.0,201024.0,205320.0,216147.0,226133.0,234512.0,233075.0,229891.0
394591,530,"Fergus Falls, MN",msa,MN,174929.0,183082.0,190888.0,187955.0,173051.0,162694.0,175237.0,179853.0,195563.0,184611.0,188714.0,185051.0,187580.0,200091.0,183896.0,194945.0,189561.0,197705.0,185025.0,197936.0,194549.0,204620.0,204065.0,216818.0,216378.0,214298.0,221286.0,234225.0,227601.0,218039.0,202698.0,208688.0,210452.0,238093.0,239763.0,236333.0,220039.0,220244.0,221871.0,224019.0,247849.0,261578.0,254345.0,234321.0,233049.0,245170.0,250522.0,245935.0
394336,532,"Ardmore, OK",msa,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168281.0,171659.0,165679.0,170954.0,169270.0,184647.0,179117.0,175154.0,179919.0,178265.0,191498.0,186052.0,179966.0,161643.0,152009.0,163387.0,160790.0,172870.0,164579.0,176445.0
394618,535,"Fremont, OH",msa,OH,102940.0,108512.0,113345.0,115411.0,115276.0,115160.0,107945.0,109375.0,102736.0,105101.0,109636.0,104109.0,104145.0,101841.0,113027.0,118971.0,115058.0,115328.0,106763.0,105584.0,110821.0,118210.0,123125.0,121343.0,121922.0,126864.0,125216.0,125472.0,121812.0,120391.0,120890.0,121327.0,119966.0,121691.0,122472.0,132586.0,138048.0,144811.0,141771.0,138609.0,134350.0,134280.0,132859.0,135355.0,134762.0,134264.0,131345.0,134386.0
394592,537,"Fernley, NV",msa,NV,255909.0,257158.0,256670.0,258487.0,259391.0,262034.0,265409.0,266493.0,265108.0,266307.0,269693.0,276212.0,276852.0,278817.0,279374.0,274718.0,273970.0,282045.0,292984.0,297135.0,285691.0,282219.0,276075.0,278848.0,282746.0,292800.0,303429.0,307371.0,309774.0,311709.0,321298.0,328253.0,332686.0,338470.0,346797.0,355196.0,361284.0,366902.0,368693.0,370270.0,370316.0,375972.0,378201.0,386196.0,390510.0,401768.0,404819.0,409096.0
753877,539,"Cullowhee, NC",msa,NC,237784.0,241873.0,254690.0,274208.0,271882.0,255851.0,228863.0,228314.0,227443.0,238748.0,236725.0,235602.0,233710.0,242355.0,246554.0,275467.0,279889.0,287843.0,272031.0,263449.0,255465.0,233570.0,254891.0,273799.0,322787.0,338412.0,361900.0,318641.0,313965.0,300596.0,326100.0,323157.0,337840.0,336461.0,360852.0,354429.0,358015.0,334746.0,326549.0,324574.0,331977.0,339955.0,356112.0,373477.0,401771.0,398566.0,428348.0,400377.0
394923,540,"Norwalk, OH",msa,OH,118360.0,124182.0,125772.0,118935.0,111771.0,107858.0,114646.0,111055.0,103757.0,95965.0,103429.0,111284.0,108621.0,104881.0,110744.0,110127.0,104221.0,105275.0,111328.0,123340.0,118945.0,121695.0,118931.0,116271.0,110755.0,110528.0,114756.0,121499.0,120133.0,118836.0,114067.0,122319.0,117335.0,124952.0,121809.0,138799.0,134184.0,136266.0,129169.0,127972.0,127341.0,122982.0,129954.0,134199.0,137872.0,142707.0,138569.0,137103.0
394621,544,"Gaffney, SC",msa,SC,106287.0,90890.0,102161.0,103766.0,129749.0,126750.0,141900.0,137910.0,124274.0,106062.0,102336.0,118708.0,129755.0,142558.0,133961.0,137390.0,127230.0,134749.0,139850.0,140038.0,137152.0,135301.0,141307.0,143715.0,148372.0,147774.0,153765.0,150921.0,140340.0,127509.0,135614.0,146661.0,154714.0,135406.0,137425.0,131685.0,140878.0,151761.0,163759.0,164955.0,165729.0,169882.0,170588.0,177188.0,180590.0,194293.0,179497.0,171982.0
394365,545,"Batavia, NY",msa,NY,121655.0,121697.0,123715.0,121352.0,123897.0,116787.0,128605.0,117666.0,119624.0,112688.0,123514.0,119229.0,121692.0,130593.0,138080.0,132612.0,125360.0,130391.0,131777.0,126402.0,120457.0,134420.0,138849.0,147996.0,141489.0,146906.0,144531.0,145599.0,141182.0,146544.0,144165.0,149675.0,148997.0,149009.0,152045.0,148848.0,153799.0,152103.0,156649.0,164395.0,167615.0,172036.0,162961.0,168413.0,171450.0,170467.0,168222.0,166137.0
394547,548,"Durango, CO",msa,CO,389152.0,399906.0,399170.0,415174.0,415550.0,405295.0,380848.0,373410.0,372873.0,381077.0,374313.0,386304.0,390623.0,405104.0,406977.0,388079.0,393773.0,394799.0,401266.0,405740.0,415733.0,411021.0,412409.0,406290.0,423955.0,425088.0,437190.0,451548.0,451460.0,469000.0,455715.0,466517.0,460552.0,476022.0,491669.0,502680.0,524669.0,533684.0,535709.0,564579.0,571861.0,576383.0,581127.0,567965.0,593950.0,617827.0,635065.0,615249.0
394402,549,"Boone, NC",msa,NC,259365.0,261573.0,252056.0,250020.0,238727.0,228520.0,235426.0,251303.0,266468.0,259640.0,265087.0,271716.0,270253.0,267588.0,270951.0,277742.0,281120.0,286113.0,296715.0,287342.0,280756.0,272805.0,287202.0,294966.0,317704.0,333603.0,336195.0,330595.0,330781.0,341435.0,367206.0,367517.0,372512.0,363612.0,361814.0,365949.0,361264.0,379491.0,383054.0,394163.0,392400.0,407630.0,406114.0,416964.0,447835.0,468160.0,486264.0,460385.0
394411,551,"Branson, MO",msa,MO,144034.0,144462.0,144244.0,144719.0,146543.0,157551.0,161700.0,160075.0,152251.0,150832.0,155607.0,159987.0,155919.0,153354.0,151799.0,161681.0,162386.0,155117.0,156944.0,157613.0,168101.0,169296.0,168403.0,172074.0,170728.0,181324.0,186531.0,192560.0,186964.0,178851.0,182060.0,195282.0,209782.0,215070.0,218352.0,215557.0,208174.0,209873.0,215936.0,234176.0,235522.0,242567.0,241091.0,256172.0,257815.0,258701.0,252572.0,255777.0
394444,552,"Carson City, NV",msa,NV,306582.0,300761.0,305211.0,308760.0,320895.0,323117.0,320021.0,316978.0,321459.0,332365.0,334268.0,333353.0,326369.0,325840.0,320715.0,326408.0,328413.0,331212.0,332867.0,336590.0,331006.0,333135.0,324082.0,333959.0,334934.0,352783.0,364353.0,366431.0,366591.0,369039.0,382030.0,380623.0,382199.0,385284.0,393526.0,402900.0,414291.0,422744.0,434109.0,436611.0,447141.0,445235.0,457965.0,465354.0,471013.0,466430.0,460134.0,458161.0
394940,555,"Ontario, OR",msa,OR,164002.0,165134.0,167963.0,168145.0,173729.0,165850.0,171061.0,172815.0,185574.0,186964.0,184834.0,183952.0,186642.0,186684.0,190132.0,186197.0,193378.0,188416.0,200752.0,212386.0,230801.0,224415.0,215708.0,208908.0,216138.0,233743.0,259604.0,266391.0,259382.0,257305.0,260397.0,261723.0,252117.0,267200.0,282479.0,307428.0,297665.0,292458.0,297019.0,298266.0,309130.0,310390.0,322812.0,325291.0,338554.0,343115.0,354283.0,340290.0
394750,556,"Kinston, NC",msa,NC,96608.0,97245.0,93047.0,92221.0,94818.0,104543.0,111163.0,110966.0,112786.0,103481.0,97612.0,97619.0,103422.0,105632.0,97530.0,95960.0,95929.0,108146.0,116791.0,104844.0,106585.0,96533.0,114136.0,100117.0,107165.0,106868.0,116693.0,112016.0,115148.0,123659.0,132579.0,131616.0,134256.0,134465.0,133799.0,121270.0,120622.0,128179.0,137740.0,135234.0,138236.0,142772.0,148024.0,154275.0,153526.0,156722.0,160294.0,163904.0
394993,557,"Poplar Bluff, MO",msa,MO,,,,,,,114001.0,108182.0,109949.0,115353.0,119185.0,112062.0,117078.0,128504.0,128901.0,126705.0,117184.0,117453.0,119196.0,127571.0,129335.0,131683.0,120563.0,121032.0,119054.0,123438.0,125409.0,132249.0,138219.0,139040.0,138534.0,139599.0,148683.0,138733.0,135022.0,126619.0,129246.0,130887.0,134988.0,135187.0,130758.0,131080.0,129806.0,134060.0,135687.0,139328.0,139605.0,144959.0
395122,558,"St. Marys, GA",msa,GA,168135.0,164528.0,158806.0,156952.0,166397.0,166474.0,169231.0,168512.0,176504.0,174969.0,169519.0,172681.0,169794.0,172834.0,172675.0,180564.0,182919.0,181930.0,178610.0,175668.0,175253.0,179225.0,181636.0,190225.0,192990.0,196985.0,204785.0,205318.0,209620.0,203742.0,213738.0,215445.0,215259.0,209911.0,209141.0,215356.0,219600.0,223988.0,230338.0,232126.0,236739.0,241967.0,243476.0,244136.0,240720.0,244181.0,253685.0,255984.0
395216,559,"Waycross, GA",msa,GA,105528.0,102550.0,93826.0,94290.0,93787.0,85885.0,88747.0,92770.0,114152.0,117169.0,114743.0,113785.0,104710.0,95985.0,100284.0,112724.0,124007.0,117397.0,109614.0,111553.0,122411.0,117267.0,117833.0,114969.0,122897.0,121432.0,120927.0,121157.0,132612.0,130975.0,139630.0,132908.0,131332.0,124083.0,128808.0,135574.0,137596.0,148239.0,154610.0,160770.0,152038.0,153879.0,160193.0,156071.0,163568.0,156898.0,159087.0,151934.0
394566,561,"Elko, NV",msa,NV,237281.0,240353.0,237943.0,238828.0,238093.0,248616.0,257305.0,254478.0,255348.0,254312.0,256015.0,249466.0,249396.0,254121.0,257983.0,256714.0,254631.0,259664.0,262698.0,265995.0,262417.0,261456.0,259267.0,258647.0,259538.0,262994.0,272507.0,276384.0,278058.0,269205.0,270176.0,272531.0,282915.0,284314.0,290006.0,292989.0,292366.0,292074.0,303927.0,318255.0,320303.0,308521.0,313491.0,317539.0,324319.0,325410.0,331565.0,339303.0
395157,562,"Tiffin, OH",msa,OH,,,,,,,,,,,,,,,,,,,,85667.0,87236.0,94324.0,93673.0,91935.0,87999.0,90366.0,99624.0,106982.0,118080.0,108348.0,112861.0,111884.0,113553.0,115855.0,112270.0,124536.0,119130.0,120430.0,123645.0,115204.0,113347.0,115012.0,127740.0,139735.0,129343.0,130881.0,130921.0,141646.0
394556,563,"Edwards, CO",msa,CO,602619.0,620142.0,644896.0,643351.0,633907.0,599540.0,573625.0,577363.0,639266.0,655061.0,670995.0,663966.0,691875.0,687238.0,658701.0,644797.0,669308.0,677021.0,679735.0,662461.0,653812.0,723223.0,711216.0,747467.0,733955.0,836663.0,878785.0,893433.0,847137.0,852607.0,935460.0,871475.0,848650.0,729821.0,772042.0,797912.0,832257.0,811019.0,838378.0,854021.0,913202.0,872115.0,907259.0,962396.0,986343.0,1068346.0,1034107.0,1072155.0
394721,564,"Jasper, IN",msa,IN,,,,,,,135217.0,146453.0,135942.0,152662.0,148505.0,152092.0,150687.0,158350.0,167126.0,183206.0,180020.0,175661.0,158146.0,170194.0,163378.0,174329.0,162506.0,172930.0,170184.0,172670.0,172715.0,180626.0,186551.0,188988.0,178397.0,177874.0,179648.0,187381.0,184843.0,174323.0,169072.0,172055.0,186451.0,193400.0,191732.0,189805.0,193411.0,197536.0,199684.0,207490.0,200349.0,188052.0
394517,565,"Danville, KY",msa,KY,127481.0,123902.0,123466.0,124972.0,127460.0,123375.0,122646.0,122881.0,125596.0,119254.0,124314.0,122442.0,126073.0,119812.0,130974.0,134657.0,135361.0,131054.0,135859.0,137688.0,144782.0,139177.0,137098.0,131938.0,135082.0,143113.0,147811.0,147167.0,150416.0,155396.0,163211.0,160455.0,153817.0,153958.0,157515.0,164107.0,170481.0,175048.0,179201.0,180446.0,180724.0,187088.0,190545.0,186942.0,183868.0,180975.0,195171.0,196612.0
395131,566,"Sterling, IL",msa,IL,93090.0,90062.0,78924.0,69446.0,73627.0,74583.0,83306.0,75806.0,85284.0,89757.0,95280.0,95863.0,91613.0,92714.0,88032.0,91919.0,91598.0,96356.0,93058.0,97843.0,93907.0,97318.0,92239.0,91678.0,87911.0,94275.0,98218.0,97120.0,95534.0,99745.0,101079.0,99773.0,95352.0,92064.0,91488.0,88614.0,94263.0,95467.0,105748.0,111889.0,107256.0,111823.0,104712.0,112496.0,104963.0,110745.0,115902.0,112180.0
394967,570,"Payson, AZ",msa,AZ,232602.0,225264.0,226463.0,237837.0,245096.0,249827.0,239289.0,223451.0,226370.0,239456.0,260590.0,255394.0,258308.0,257270.0,266146.0,259795.0,251967.0,240318.0,257359.0,261370.0,270044.0,242048.0,252487.0,260905.0,289994.0,298306.0,305376.0,309014.0,314589.0,312867.0,315538.0,303811.0,309621.0,318317.0,352320.0,371363.0,372514.0,358342.0,363738.0,376699.0,388284.0,389099.0,387300.0,397150.0,389622.0,397150.0,387203.0,397143.0
395204,571,"Warrensburg, MO",msa,MO,161970.0,161274.0,164906.0,170251.0,171464.0,171446.0,165733.0,165620.0,164741.0,165439.0,169990.0,171697.0,171797.0,175129.0,180794.0,184636.0,181590.0,183093.0,190282.0,198542.0,195716.0,189306.0,183333.0,186786.0,187775.0,188237.0,189865.0,197628.0,206200.0,207674.0,205521.0,204720.0,202373.0,209595.0,219823.0,227077.0,225672.0,215095.0,209688.0,202477.0,212134.0,222325.0,229262.0,224355.0,224753.0,232104.0,238225.0,226215.0
